season,gsis_id,prop_mvp,prop_pass_yds,prop_pass_td,prop_rush_yds,prop_rush_td,prop_rec_yds,prop_rec_td,prop_oroy,prop_comeback,prop_n_markets,has_prop,prop_market_seasons
2013,00-0027902,0.0,0.0,0.0,0.0,0.0,0.0736099958861893,0.0,0.0,0.0,1,true,5
2013,00-0027939,0.01628794552101945,0.01693800641189919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0027942,0.009967250244205932,0.0,0.0,0.0,0.0,0.06624899629757038,0.0,0.0,0.0,2,true,5
2013,00-0027944,0.0,0.0,0.0,0.0,0.0,0.03896999782210022,0.0,0.0,0.0,1,true,5
2013,00-0027946,0.0,0.006875824385028384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027948,0.0,0.004599061343628257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027949,0.009967250244205932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027950,0.0,0.00551157351498307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0027973,0.01309423071297642,0.01361682868407582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0027974,0.051369674335522884,0.01361682868407582,0.0,0.004645000060907018,0.0,0.0,0.0,0.0,0.0,3,true,5
2013,00-0027996,0.0,0.0,0.0,0.0,0.0,0.009887909895159757,0.0,0.0,0.0,1,true,5
2013,00-0028002,0.0,0.0,0.0,0.0,0.0,0.01948499891105011,0.0,0.0,0.0,1,true,5
2013,00-0028009,0.0,0.0,0.0,0.024186034799895163,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0028011,0.0,0.0,0.0,0.033399762342712365,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0029141,0.009967250244205932,0.0,0.0,0.06376318265426907,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0029263,0.03928269213892926,0.01361682868407582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0029613,0.0,0.0,0.0,0.06376318265426907,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0029615,0.0,0.0,0.0,0.020629264976381168,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0029665,0.029035033320078146,0.01693800641189919,0.0,0.004645000060907018,0.0,0.0,0.0,0.0,0.0,3,true,5
2013,00-0029668,0.025684837167761442,0.03306944108989841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,5
2013,00-0029675,0.0,0.0,0.0,0.033399762342712365,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0029677,0.0,0.006875824385028384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0029701,0.0,0.010365048699818908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,5
2013,00-0030000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041012449387222136,0.0,1,true,5
2013,00-0030061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320055426584649,0.0,1,true,5
2013,00-0030078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320055426584649,0.0,1,true,5
2013,00-0030431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320055426584649,0.0,1,true,5
2013,00-0030456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669534945172507,0.0,1,true,5
2013,00-0030485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07746795995364181,0.0,1,true,5
2013,00-0030496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648077597218509,0.0,1,true,5
2013,00-0030521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041012449387222136,0.0,1,true,5
2013,00-0030522,0.0,0.0,0.0,0.013752843317587445,0.0,0.0,0.0,0.13944232791655528,0.0,2,true,5
2013,00-0030525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12676575265141388,0.0,1,true,5
2013,00-0030526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648077597218509,0.0,1,true,5
2013,00-0030532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669534945172507,0.0,1,true,5
2013,00-0030533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017005161941043324,0.0,1,true,5
2013,00-0030545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026815832291645244,0.0,1,true,5
2013,00-0030547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320055426584649,0.0,1,true,5
2013,00-0030549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04648077597218509,0.0,1,true,5
2013,00-0030564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06338287632570694,0.0,1,true,5
2013,00-0030565,0.0,0.004599061343628257,0.0,0.0,0.0,0.0,0.0,0.041012449387222136,0.0,2,true,5
2013,00-0030578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05363166458329049,0.0,1,true,5
2013,00-0030584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026815832291645244,0.0,1,true,5
2014,00-0010346,0.21054500512925006,0.2392701694404314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0019596,0.08613204755287504,0.05981754236010785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0020245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03204466441917948,1,true,6
2014,00-0020531,0.12632700307755004,0.259209350227134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0021678,0.016918795055029023,0.029908771180053924,0.0,0.0,0.0,0.0,0.0,0.0,0.02266573824771232,3,true,6
2014,00-0022044,0.0,0.0,0.0,0.0,0.0,0.030291084624155307,0.0,0.0,0.0,1,true,6
2014,00-0022427,0.0,0.0,0.0,0.0,0.0,0.011092509862366732,0.0,0.0,0.0,1,true,6
2014,00-0022736,0.0,0.0,0.0,0.010874279903074505,0.0,0.0,0.0,0.0,0.0,1,true,6
2014,00-0022787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044252155626485955,1,true,6
2014,00-0022803,0.014355341258812505,0.026814760368324204,0.0,0.0,0.0,0.0,0.0,0.0,0.06195301787708034,3,true,6
2014,00-0022921,0.0,0.0,0.0,0.0,0.0,0.015442513729961528,0.0,0.0,0.0,1,true,6
2014,00-0022942,0.0,0.03380991524701748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,true,6
